vpa,name,bank,is_merchant,mcc,account_age_days,kyc_level,avg_amount,usual_hours,home_device,balance,is_corporate,blacklisted,is_spoof
shop238@hdfc,Merchant 238,PAYTM,1,4121,962,CORPORATE,1500.0,0-23,mdev_238,419651.0,0,0,
shop239@axis,Merchant 239,YBL,1,4121,809,CORPORATE,50000.0,0-23,mdev_239,1087269.0,0,0,
shop240@icici,Merchant 240,ICICI,1,5944,1320,CORPORATE,1500.0,0-23,mdev_240,4320217.0,0,0,
shop241@paytm,Merchant 241,YBL,1,4121,1218,CORPORATE,50000.0,0-23,mdev_241,2248173.0,1,0,
shop242@sbi,Merchant 242,AXIS,1,5944,686,CORPORATE,200.0,0-23,mdev_242,212518.0,1,0,
shop243@icici,Merchant 243,AXIS,1,5944,877,CORPORATE,200.0,0-23,mdev_243,589988.0,0,0,
shop244@ybl,Merchant 244,HDFC,1,4121,422,CORPORATE,1500.0,0-23,mdev_244,4802904.0,0,0,
shop245@ybl,Merchant 245,PAYTM,1,5411,661,CORPORATE,500.0,0-23,mdev_245,2334671.0,1,0,
shop246@axis,Merchant 246,AXIS,1,5411,2510,CORPORATE,500.0,0-23,mdev_246,4469100.0,0,0,
shop247@ybl,Merchant 247,SBI,1,5814,2248,CORPORATE,500.0,0-23,mdev_247,3212695.0,0,0,
shop248@axis,Merchant 248,AXIS,1,8062,1570,CORPORATE,500.0,0-23,mdev_248,1729249.0,0,0,
shop249@hdfc,Merchant 249,HDFC,1,5411,1787,CORPORATE,500.0,0-23,mdev_249,2506212.0,0,0,
shop250@axis,Merchant 250,SBI,1,8062,1933,CORPORATE,200.0,0-23,mdev_250,2450627.0,1,0,
shop251@paytm,Merchant 251,AXIS,1,5814,395,CORPORATE,500.0,0-23,mdev_251,1926888.0,0,0,
shop252@icici,Merchant 252,AXIS,1,5814,1143,CORPORATE,50000.0,0-23,mdev_252,1441688.0,0,0,
shop253@icici,Merchant 253,HDFC,1,8062,2982,CORPORATE,200.0,0-23,mdev_253,2798928.0,0,0,
shop254@hdfc,Merchant 254,SBI,1,5944,2784,CORPORATE,500.0,0-23,mdev_254,2877261.0,0,0,
shop255@paytm,Merchant 255,PAYTM,1,5944,1038,CORPORATE,500.0,0-23,mdev_255,4676471.0,1,0,
shop256@sbi,Merchant 256,PAYTM,1,5912,2905,CORPORATE,1500.0,0-23,mdev_256,2484125.0,0,0,
shop257@paytm,Merchant 257,HDFC,1,4121,1930,CORPORATE,1500.0,0-23,mdev_257,1813351.0,0,0,
shop258@hdfc,Merchant 258,AXIS,1,8062,1862,CORPORATE,200.0,0-23,mdev_258,3099266.0,1,0,
shop259@hdfc,Merchant 259,AXIS,1,8062,883,CORPORATE,500.0,0-23,mdev_259,3181074.0,1,0,
shop260@paytm,Merchant 260,AXIS,1,5814,2939,CORPORATE,200.0,0-23,mdev_260,4944452.0,0,0,
shop261@hdfc,Merchant 261,SBI,1,5411,1825,CORPORATE,1500.0,0-23,mdev_261,2467880.0,1,0,
shop262@ybl,Merchant 262,YBL,1,8062,1102,CORPORATE,50000.0,0-23,mdev_262,2026434.0,0,0,
shop263@icici,Merchant 263,YBL,1,5944,2433,CORPORATE,500.0,0-23,mdev_263,1067473.0,0,0,
shop264@icici,Merchant 264,YBL,1,5411,2194,CORPORATE,200.0,0-23,mdev_264,738962.0,0,0,
shop265@icici,Merchant 265,YBL,1,4121,731,CORPORATE,200.0,0-23,mdev_265,2715759.0,0,0,
shop266@hdfc,Merchant 266,ICICI,1,5944,480,CORPORATE,1500.0,0-23,mdev_266,1423406.0,0,0,
shop267@axis,Merchant 267,SBI,1,5411,1121,CORPORATE,1500.0,0-23,mdev_267,2104627.0,1,0,
shop268@sbi,Merchant 268,ICICI,1,5411,2985,CORPORATE,200.0,0-23,mdev_268,2070925.0,1,0,
shop269@ybl,Merchant 269,SBI,1,8062,1632,CORPORATE,1500.0,0-23,mdev_269,2307251.0,0,0,
shop270@axis,Merchant 270,ICICI,1,4121,1304,CORPORATE,1500.0,0-23,mdev_270,1959446.0,0,0,
shop271@ybl,Merchant 271,SBI,1,8062,1372,CORPORATE,1500.0,0-23,mdev_271,1460948.0,0,0,
shop272@paytm,Merchant 272,ICICI,1,5944,2568,CORPORATE,200.0,0-23,mdev_272,1293326.0,0,0,
shop273@sbi,Merchant 273,ICICI,1,5944,2229,CORPORATE,500.0,0-23,mdev_273,3077774.0,0,0,
shop274@hdfc,Merchant 274,ICICI,1,5411,211,CORPORATE,1500.0,0-23,mdev_274,1981862.0,0,0,
shop275@hdfc,Merchant 275,AXIS,1,8062,2516,CORPORATE,50000.0,0-23,mdev_275,4351351.0,0,0,
shop276@sbi,Merchant 276,YBL,1,5814,1244,CORPORATE,200.0,0-23,mdev_276,175534.0,0,0,
shop277@sbi,Merchant 277,PAYTM,1,4121,1453,CORPORATE,500.0,0-23,mdev_277,908376.0,0,0,
shop278@paytm,Merchant 278,PAYTM,1,4121,2026,CORPORATE,1500.0,0-23,mdev_278,1811173.0,0,0,
shop279@ybl,Merchant 279,ICICI,1,5411,725,CORPORATE,200.0,0-23,mdev_279,4238573.0,1,0,
shop280@sbi,Merchant 280,AXIS,1,4121,2603,CORPORATE,200.0,0-23,mdev_280,2670619.0,0,0,
shop281@axis,Merchant 281,SBI,1,5912,1436,CORPORATE,200.0,0-23,mdev_281,3579647.0,0,0,
shop282@ybl,Merchant 282,ICICI,1,5912,864,CORPORATE,500.0,0-23,mdev_282,774149.0,0,0,
shop283@axis,Merchant 283,ICICI,1,8062,698,CORPORATE,200.0,0-23,mdev_283,2454099.0,1,0,
shop284@paytm,Merchant 284,HDFC,1,4121,2774,CORPORATE,1500.0,0-23,mdev_284,2745904.0,1,0,
shop285@ybl,Merchant 285,YBL,1,5912,2996,CORPORATE,500.0,0-23,mdev_285,4426800.0,0,0,
shop286@sbi,Merchant 286,YBL,1,5814,736,CORPORATE,500.0,0-23,mdev_286,4394583.0,0,0,
shop287@sbi,Merchant 287,HDFC,1,8062,271,CORPORATE,500.0,0-23,mdev_287,979780.0,0,0,
shop288@ybl,Merchant 288,YBL,1,4121,540,CORPORATE,200.0,0-23,mdev_288,4234643.0,0,0,
shop289@hdfc,Merchant 289,HDFC,1,5912,2242,CORPORATE,200.0,0-23,mdev_289,239977.0,1,0,
shop290@ybl,Merchant 290,ICICI,1,4121,2744,CORPORATE,1500.0,0-23,mdev_290,571491.0,0,0,
shop291@sbi,Merchant 291,ICICI,1,5944,2267,CORPORATE,500.0,0-23,mdev_291,4581173.0,0,0,
shop292@ybl,Merchant 292,YBL,1,5912,1920,CORPORATE,1500.0,0-23,mdev_292,1060067.0,0,0,
shop293@sbi,Merchant 293,SBI,1,5912,2164,CORPORATE,500.0,0-23,mdev_293,1458477.0,1,0,
shop294@sbi,Merchant 294,YBL,1,5411,2742,CORPORATE,1500.0,0-23,mdev_294,2286138.0,0,0,
shop295@ybl,Merchant 295,YBL,1,5912,429,CORPORATE,50000.0,0-23,mdev_295,3050517.0,1,0,
shop296@icici,Merchant 296,PAYTM,1,5814,465,CORPORATE,50000.0,0-23,mdev_296,3954611.0,1,0,
shop297@sbi,Merchant 297,AXIS,1,4121,2474,CORPORATE,200.0,0-23,mdev_297,383944.0,0,0,
shop298@ybl,Merchant 298,SBI,1,4121,1592,CORPORATE,500.0,0-23,mdev_298,3686117.0,1,0,
shop299@sbi,Merchant 299,ICICI,1,4121,1633,CORPORATE,500.0,0-23,mdev_299,2949879.0,0,0,
shop300@paytm,Merchant 300,AXIS,1,5814,1022,CORPORATE,50000.0,0-23,mdev_300,960074.0,0,0,
shop301@icici,Merchant 301,AXIS,1,5912,975,CORPORATE,500.0,0-23,mdev_301,310105.0,0,0,
shop302@ybl,Merchant 302,ICICI,1,8062,718,CORPORATE,500.0,0-23,mdev_302,4472200.0,0,0,
shop303@ybl,Merchant 303,YBL,1,5411,1761,CORPORATE,200.0,0-23,mdev_303,1897734.0,1,0,
shop304@hdfc,Merchant 304,AXIS,1,8062,1906,CORPORATE,500.0,0-23,mdev_304,1171439.0,0,0,
shop305@sbi,Merchant 305,ICICI,1,4121,2242,CORPORATE,200.0,0-23,mdev_305,502188.0,0,0,
shop306@axis,Merchant 306,AXIS,1,5944,1821,CORPORATE,200.0,0-23,mdev_306,4704568.0,1,0,
shop307@sbi,Merchant 307,YBL,1,5411,2448,CORPORATE,50000.0,0-23,mdev_307,4970435.0,0,0,
shop308@ybl,Merchant 308,HDFC,1,8062,219,CORPORATE,200.0,0-23,mdev_308,3973349.0,1,0,
shop309@paytm,Merchant 309,SBI,1,8062,2964,CORPORATE,1500.0,0-23,mdev_309,2238369.0,1,0,
shop310@icici,Merchant 310,PAYTM,1,8062,945,CORPORATE,200.0,0-23,mdev_310,2678558.0,1,0,
shop311@hdfc,Merchant 311,AXIS,1,5944,486,CORPORATE,1500.0,0-23,mdev_311,3876818.0,0,0,
shop312@hdfc,Merchant 312,SBI,1,5814,2982,CORPORATE,200.0,0-23,mdev_312,4157027.0,0,0,
shop313@sbi,Merchant 313,YBL,1,8062,776,CORPORATE,500.0,0-23,mdev_313,2888752.0,0,0,
shop314@sbi,Merchant 314,ICICI,1,5944,1048,CORPORATE,200.0,0-23,mdev_314,4067697.0,1,0,
shop315@icici,Merchant 315,HDFC,1,5814,2241,CORPORATE,200.0,0-23,mdev_315,393192.0,1,0,
shop316@axis,Merchant 316,AXIS,1,5912,1302,CORPORATE,1500.0,0-23,mdev_316,2374769.0,0,0,
shop317@icici,Merchant 317,ICICI,1,5944,2192,CORPORATE,500.0,0-23,mdev_317,296978.0,0,0,
shop318@ybl,Merchant 318,YBL,1,5411,1386,CORPORATE,500.0,0-23,mdev_318,1151333.0,0,0,
shop319@icici,Merchant 319,AXIS,1,5411,1530,CORPORATE,500.0,0-23,mdev_319,1157796.0,0,0,
shop320@sbi,Merchant 320,SBI,1,5912,1899,CORPORATE,50000.0,0-23,mdev_320,3799324.0,0,0,
shop321@axis,Merchant 321,HDFC,1,8062,404,CORPORATE,50000.0,0-23,mdev_321,4219640.0,0,0,
shop322@paytm,Merchant 322,HDFC,1,5411,1238,CORPORATE,50000.0,0-23,mdev_322,3287630.0,0,0,
shop323@sbi,Merchant 323,YBL,1,5912,2150,CORPORATE,200.0,0-23,mdev_323,779998.0,0,0,
shop324@sbi,Merchant 324,YBL,1,5411,1170,CORPORATE,500.0,0-23,mdev_324,2496055.0,1,0,
shop325@ybl,Merchant 325,SBI,1,4121,2632,CORPORATE,1500.0,0-23,mdev_325,489793.0,0,0,
shop326@ybl,Merchant 326,HDFC,1,5912,1005,CORPORATE,1500.0,0-23,mdev_326,2932941.0,1,0,
shop327@icici,Merchant 327,PAYTM,1,5944,1071,CORPORATE,500.0,0-23,mdev_327,3755423.0,0,0,
shop328@sbi,Merchant 328,AXIS,1,4121,264,CORPORATE,500.0,0-23,mdev_328,4252013.0,1,0,
shop329@hdfc,Merchant 329,HDFC,1,5411,2659,CORPORATE,1500.0,0-23,mdev_329,1201022.0,0,0,
shop330@sbi,Merchant 330,SBI,1,5411,2189,CORPORATE,1500.0,0-23,mdev_330,3261295.0,0,0,
shop331@ybl,Merchant 331,ICICI,1,5814,820,CORPORATE,500.0,0-23,mdev_331,158537.0,0,0,
shop332@paytm,Merchant 332,YBL,1,5944,2373,CORPORATE,1500.0,0-23,mdev_332,3554228.0,0,0,
shop333@axis,Merchant 333,ICICI,1,5944,2130,CORPORATE,50000.0,0-23,mdev_333,179829.0,0,0,
shop334@hdfc,Merchant 334,SBI,1,5912,1207,CORPORATE,200.0,0-23,mdev_334,3758696.0,0,0,
shop335@sbi,Merchant 335,PAYTM,1,4121,2920,CORPORATE,200.0,0-23,mdev_335,4620744.0,0,0,
shop336@hdfc,Merchant 336,YBL,1,5411,1290,CORPORATE,50000.0,0-23,mdev_336,3671332.0,0,0,
shop337@axis,Merchant 337,YBL,1,8062,1801,CORPORATE,200.0,0-23,mdev_337,2177342.0,0,0,
shop338@ybl,Merchant 338,PAYTM,1,4121,532,CORPORATE,1500.0,0-23,mdev_338,3001586.0,0,0,
shop339@hdfc,Merchant 339,ICICI,1,5411,2835,CORPORATE,500.0,0-23,mdev_339,3030076.0,0,0,
shop340@axis,Merchant 340,AXIS,1,5912,341,CORPORATE,1500.0,0-23,mdev_340,1907352.0,0,0,
shop341@paytm,Merchant 341,PAYTM,1,8062,1961,CORPORATE,1500.0,0-23,mdev_341,2238900.0,0,0,
shop342@hdfc,Merchant 342,YBL,1,8062,578,CORPORATE,200.0,0-23,mdev_342,1067304.0,0,0,
shop343@hdfc,Merchant 343,PAYTM,1,5944,1293,CORPORATE,1500.0,0-23,mdev_343,209052.0,0,0,
shop344@paytm,Merchant 344,HDFC,1,8062,338,CORPORATE,50000.0,0-23,mdev_344,1756560.0,1,0,
shop345@sbi,Merchant 345,AXIS,1,4121,2327,CORPORATE,50000.0,0-23,mdev_345,282877.0,0,0,
shop346@sbi,Merchant 346,AXIS,1,5814,185,CORPORATE,50000.0,0-23,mdev_346,3704342.0,1,0,
shop347@hdfc,Merchant 347,YBL,1,4121,1983,CORPORATE,200.0,0-23,mdev_347,1474689.0,0,0,
shop348@paytm,Merchant 348,AXIS,1,5912,913,CORPORATE,200.0,0-23,mdev_348,1953278.0,0,0,
shop349@paytm,Merchant 349,PAYTM,1,5411,2046,CORPORATE,200.0,0-23,mdev_349,4610121.0,0,0,
shop350@ybl,Merchant 350,SBI,1,8062,2753,CORPORATE,500.0,0-23,mdev_350,578075.0,0,0,
shop351@icici,Merchant 351,SBI,1,5944,929,CORPORATE,1500.0,0-23,mdev_351,2136650.0,1,0,
shop352@hdfc,Merchant 352,PAYTM,1,5912,531,CORPORATE,200.0,0-23,mdev_352,2224479.0,0,0,
shop353@paytm,Merchant 353,ICICI,1,5912,1892,CORPORATE,50000.0,0-23,mdev_353,4973488.0,1,0,
shop354@ybl,Merchant 354,SBI,1,5411,532,CORPORATE,50000.0,0-23,mdev_354,963657.0,1,0,
shop355@hdfc,Merchant 355,ICICI,1,5411,947,CORPORATE,200.0,0-23,mdev_355,3337713.0,0,0,
shop356@sbi,Merchant 356,AXIS,1,5944,1692,CORPORATE,50000.0,0-23,mdev_356,703856.0,0,0,
shop357@ybl,Merchant 357,AXIS,1,8062,2533,CORPORATE,1500.0,0-23,mdev_357,2654786.0,0,0,
shop358@sbi,Merchant 358,AXIS,1,5912,1228,CORPORATE,50000.0,0-23,mdev_358,2210716.0,0,0,
shop359@paytm,Merchant 359,ICICI,1,5944,2448,CORPORATE,1500.0,0-23,mdev_359,321247.0,0,0,
shop360@icici,Merchant 360,YBL,1,5944,868,CORPORATE,500.0,0-23,mdev_360,548842.0,0,0,
shop361@hdfc,Merchant 361,HDFC,1,5944,827,CORPORATE,200.0,0-23,mdev_361,2562451.0,0,0,
shop362@axis,Merchant 362,SBI,1,5912,2810,CORPORATE,1500.0,0-23,mdev_362,947549.0,1,0,
shop363@hdfc,Merchant 363,HDFC,1,5912,2801,CORPORATE,1500.0,0-23,mdev_363,4399916.0,1,0,
shop364@ybl,Merchant 364,PAYTM,1,5814,387,CORPORATE,50000.0,0-23,mdev_364,422787.0,1,0,
shop365@ybl,Merchant 365,PAYTM,1,8062,1385,CORPORATE,1500.0,0-23,mdev_365,2807295.0,1,0,
shop366@hdfc,Merchant 366,YBL,1,5814,2949,CORPORATE,50000.0,0-23,mdev_366,1214133.0,0,0,
shop367@sbi,Merchant 367,PAYTM,1,4121,2904,CORPORATE,500.0,0-23,mdev_367,2444642.0,1,0,
shop368@icici,Merchant 368,AXIS,1,5814,1983,CORPORATE,50000.0,0-23,mdev_368,2388811.0,1,0,
shop369@paytm,Merchant 369,PAYTM,1,5944,2617,CORPORATE,500.0,0-23,mdev_369,2417744.0,0,0,
shop370@icici,Merchant 370,AXIS,1,5814,1673,CORPORATE,1500.0,0-23,mdev_370,557980.0,0,0,
shop371@axis,Merchant 371,AXIS,1,5912,2993,CORPORATE,200.0,0-23,mdev_371,290833.0,0,0,
shop372@hdfc,Merchant 372,AXIS,1,5814,2569,CORPORATE,1500.0,0-23,mdev_372,2333123.0,1,0,
shop373@hdfc,Merchant 373,ICICI,1,5944,1017,CORPORATE,50000.0,0-23,mdev_373,2764191.0,0,0,
shop374@sbi,Merchant 374,ICICI,1,4121,1899,CORPORATE,50000.0,0-23,mdev_374,241651.0,0,0,
shop375@ybl,Merchant 375,YBL,1,8062,1566,CORPORATE,50000.0,0-23,mdev_375,4023405.0,0,0,
shop376@axis,Merchant 376,PAYTM,1,5814,1053,CORPORATE,500.0,0-23,mdev_376,4835977.0,1,0,
shop377@hdfc,Merchant 377,HDFC,1,8062,308,CORPORATE,1500.0,0-23,mdev_377,2728893.0,0,0,
shop378@sbi,Merchant 378,ICICI,1,5944,665,CORPORATE,1500.0,0-23,mdev_378,3274613.0,1,0,
shop379@hdfc,Merchant 379,PAYTM,1,8062,956,CORPORATE,1500.0,0-23,mdev_379,2139127.0,0,0,
shop380@ybl,Merchant 380,AXIS,1,8062,2213,CORPORATE,1500.0,0-23,mdev_380,4988975.0,0,0,
shop381@paytm,Merchant 381,AXIS,1,5411,1008,CORPORATE,200.0,0-23,mdev_381,3141167.0,0,0,
shop382@hdfc,Merchant 382,PAYTM,1,4121,1890,CORPORATE,200.0,0-23,mdev_382,2089010.0,0,0,
shop383@axis,Merchant 383,HDFC,1,5912,2124,CORPORATE,200.0,0-23,mdev_383,2083417.0,1,0,
shop384@sbi,Merchant 384,HDFC,1,5411,2011,CORPORATE,500.0,0-23,mdev_384,781477.0,0,0,
shop385@icici,Merchant 385,SBI,1,5912,1149,CORPORATE,200.0,0-23,mdev_385,3317615.0,1,0,
shop386@axis,Merchant 386,HDFC,1,5944,1437,CORPORATE,500.0,0-23,mdev_386,2663004.0,0,0,
shop387@paytm,Merchant 387,AXIS,1,5944,2057,CORPORATE,200.0,0-23,mdev_387,4236159.0,0,0,
shop388@sbi,Merchant 388,PAYTM,1,8062,356,CORPORATE,1500.0,0-23,mdev_388,2427291.0,0,0,
shop389@paytm,Merchant 389,AXIS,1,5814,437,CORPORATE,1500.0,0-23,mdev_389,737205.0,1,0,
shop390@axis,Merchant 390,SBI,1,5912,1265,CORPORATE,200.0,0-23,mdev_390,2313431.0,1,0,
shop391@icici,Merchant 391,ICICI,1,5814,1239,CORPORATE,50000.0,0-23,mdev_391,347669.0,1,0,
shop392@hdfc,Merchant 392,ICICI,1,8062,1891,CORPORATE,50000.0,0-23,mdev_392,4008321.0,1,0,
shop393@icici,Merchant 393,ICICI,1,5944,1522,CORPORATE,200.0,0-23,mdev_393,4250150.0,0,0,
shop394@icici,Merchant 394,HDFC,1,5814,2883,CORPORATE,200.0,0-23,mdev_394,1808312.0,0,0,
shop395@axis,Merchant 395,SBI,1,5411,1502,CORPORATE,500.0,0-23,mdev_395,2774795.0,1,0,
shop396@hdfc,Merchant 396,PAYTM,1,4121,475,CORPORATE,50000.0,0-23,mdev_396,862605.0,1,0,
shop397@sbi,Merchant 397,YBL,1,8062,2924,CORPORATE,50000.0,0-23,mdev_397,2472116.0,0,0,
shop398@ybl,Merchant 398,SBI,1,4121,1358,CORPORATE,50000.0,0-23,mdev_398,4922870.0,0,0,
shop399@axis,Merchant 399,PAYTM,1,5411,965,CORPORATE,1500.0,0-23,mdev_399,3827143.0,0,0,
shop400@paytm,Merchant 400,YBL,1,5944,1871,CORPORATE,1500.0,0-23,mdev_400,845623.0,0,0,
shop401@paytm,Merchant 401,ICICI,1,8062,288,CORPORATE,1500.0,0-23,mdev_401,453410.0,0,0,
shop402@ybl,Merchant 402,YBL,1,5944,2835,CORPORATE,1500.0,0-23,mdev_402,4724958.0,0,0,
shop403@ybl,Merchant 403,YBL,1,4121,601,CORPORATE,1500.0,0-23,mdev_403,518604.0,1,0,
shop404@paytm,Merchant 404,PAYTM,1,8062,2764,CORPORATE,50000.0,0-23,mdev_404,4207176.0,0,0,
shop405@ybl,Merchant 405,ICICI,1,5944,2331,CORPORATE,200.0,0-23,mdev_405,1716713.0,0,0,
shop406@hdfc,Merchant 406,PAYTM,1,5814,1408,CORPORATE,1500.0,0-23,mdev_406,266639.0,1,0,
shop407@ybl,Merchant 407,YBL,1,5814,1836,CORPORATE,50000.0,0-23,mdev_407,2055211.0,0,0,
shop408@axis,Merchant 408,AXIS,1,8062,1105,CORPORATE,200.0,0-23,mdev_408,3863955.0,0,0,
shop409@ybl,Merchant 409,AXIS,1,5944,2217,CORPORATE,500.0,0-23,mdev_409,2179094.0,0,0,
shop410@axis,Merchant 410,HDFC,1,5912,2606,CORPORATE,1500.0,0-23,mdev_410,2657183.0,0,0,
shop411@axis,Merchant 411,ICICI,1,4121,745,CORPORATE,50000.0,0-23,mdev_411,1847646.0,0,0,
shop412@icici,Merchant 412,PAYTM,1,8062,1725,CORPORATE,1500.0,0-23,mdev_412,3200692.0,0,0,
shop413@axis,Merchant 413,SBI,1,4121,2667,CORPORATE,200.0,0-23,mdev_413,2293720.0,0,0,
shop414@ybl,Merchant 414,SBI,1,4121,838,CORPORATE,200.0,0-23,mdev_414,3688197.0,0,0,
shop415@hdfc,Merchant 415,YBL,1,8062,2054,CORPORATE,200.0,0-23,mdev_415,3343873.0,0,0,
shop416@axis,Merchant 416,YBL,1,5912,2843,CORPORATE,1500.0,0-23,mdev_416,1326799.0,0,0,
shop417@icici,Merchant 417,YBL,1,4121,465,CORPORATE,50000.0,0-23,mdev_417,1523016.0,0,0,
shop418@ybl,Merchant 418,AXIS,1,8062,2863,CORPORATE,50000.0,0-23,mdev_418,1931832.0,0,0,
shop419@paytm,Merchant 419,AXIS,1,8062,1469,CORPORATE,1500.0,0-23,mdev_419,4592678.0,0,0,
shop420@axis,Merchant 420,YBL,1,5411,1109,CORPORATE,50000.0,0-23,mdev_420,4969774.0,0,0,
shop421@ybl,Merchant 421,HDFC,1,5912,1344,CORPORATE,1500.0,0-23,mdev_421,1280905.0,1,0,
shop422@icici,Merchant 422,YBL,1,8062,2887,CORPORATE,1500.0,0-23,mdev_422,120125.0,1,0,
shop423@paytm,Merchant 423,SBI,1,8062,2570,CORPORATE,1500.0,0-23,mdev_423,3074973.0,0,0,
shop424@paytm,Merchant 424,ICICI,1,8062,2860,CORPORATE,50000.0,0-23,mdev_424,1415162.0,1,0,
shop425@sbi,Merchant 425,ICICI,1,5944,2912,CORPORATE,200.0,0-23,mdev_425,3564521.0,0,0,
shop426@paytm,Merchant 426,YBL,1,5912,798,CORPORATE,500.0,0-23,mdev_426,3443712.0,0,0,
shop427@icici,Merchant 427,HDFC,1,5944,2017,CORPORATE,50000.0,0-23,mdev_427,1396415.0,0,0,
shop428@ybl,Merchant 428,SBI,1,5411,1233,CORPORATE,1500.0,0-23,mdev_428,3399875.0,0,0,
shop429@ybl,Merchant 429,HDFC,1,5814,815,CORPORATE,1500.0,0-23,mdev_429,4434908.0,0,0,
shop430@axis,Merchant 430,PAYTM,1,5944,207,CORPORATE,500.0,0-23,mdev_430,3729833.0,0,0,
shop431@axis,Merchant 431,AXIS,1,5912,823,CORPORATE,500.0,0-23,mdev_431,870204.0,1,0,
shop432@hdfc,Merchant 432,ICICI,1,5411,1131,CORPORATE,50000.0,0-23,mdev_432,2614165.0,0,0,
shop433@icici,Merchant 433,ICICI,1,4121,1856,CORPORATE,50000.0,0-23,mdev_433,2619429.0,1,0,
shop434@ybl,Merchant 434,HDFC,1,4121,1804,CORPORATE,500.0,0-23,mdev_434,2144938.0,0,0,
shop435@hdfc,Merchant 435,AXIS,1,8062,500,CORPORATE,1500.0,0-23,mdev_435,937376.0,0,0,
shop436@icici,Merchant 436,ICICI,1,5944,1899,CORPORATE,1500.0,0-23,mdev_436,690236.0,0,0,
shop437@axis,Merchant 437,AXIS,1,5912,1908,CORPORATE,50000.0,0-23,mdev_437,2354983.0,0,0,
shop438@sbi,Merchant 438,PAYTM,1,5912,491,CORPORATE,200.0,0-23,mdev_438,420211.0,1,0,
shop439@icici,Merchant 439,YBL,1,5912,2794,CORPORATE,200.0,0-23,mdev_439,3517739.0,0,0,
shop440@paytm,Merchant 440,HDFC,1,5814,2494,CORPORATE,500.0,0-23,mdev_440,987740.0,1,0,
shop441@paytm,Merchant 441,YBL,1,5814,905,CORPORATE,500.0,0-23,mdev_441,4230653.0,0,0,
shop442@axis,Merchant 442,YBL,1,5944,2081,CORPORATE,50000.0,0-23,mdev_442,1793022.0,0,0,
shop443@axis,Merchant 443,PAYTM,1,5944,2293,CORPORATE,200.0,0-23,mdev_443,4317038.0,0,0,
shop444@ybl,Merchant 444,PAYTM,1,5912,2797,CORPORATE,1500.0,0-23,mdev_444,1395300.0,0,0,
shop445@hdfc,Merchant 445,YBL,1,4121,296,CORPORATE,50000.0,0-23,mdev_445,2972716.0,0,0,
shop446@axis,Merchant 446,PAYTM,1,5944,536,CORPORATE,500.0,0-23,mdev_446,2661814.0,0,0,
shop447@ybl,Merchant 447,AXIS,1,5912,2977,CORPORATE,50000.0,0-23,mdev_447,2720754.0,0,0,
shop448@sbi,Merchant 448,YBL,1,4121,572,CORPORATE,500.0,0-23,mdev_448,1473433.0,1,0,
shop449@icici,Merchant 449,YBL,1,4121,2662,CORPORATE,1500.0,0-23,mdev_449,3053087.0,0,0,
shop450@icici,Merchant 450,AXIS,1,5912,1790,CORPORATE,500.0,0-23,mdev_450,2723429.0,1,0,
shop451@paytm,Merchant 451,HDFC,1,5912,2739,CORPORATE,1500.0,0-23,mdev_451,3222194.0,1,0,
shop452@hdfc,Merchant 452,YBL,1,5944,1339,CORPORATE,200.0,0-23,mdev_452,3678202.0,1,0,
shop453@sbi,Merchant 453,YBL,1,4121,403,CORPORATE,200.0,0-23,mdev_453,4781317.0,0,0,
shop454@icici,Merchant 454,SBI,1,5912,690,CORPORATE,200.0,0-23,mdev_454,4193649.0,1,0,
shop455@axis,Merchant 455,HDFC,1,5944,2077,CORPORATE,500.0,0-23,mdev_455,432966.0,0,0,
shop456@hdfc,Merchant 456,ICICI,1,4121,230,CORPORATE,50000.0,0-23,mdev_456,1916957.0,1,0,
shop457@ybl,Merchant 457,YBL,1,5814,787,CORPORATE,200.0,0-23,mdev_457,3464064.0,0,0,
shop458@axis,Merchant 458,PAYTM,1,5912,1125,CORPORATE,50000.0,0-23,mdev_458,962770.0,0,0,
shop459@paytm,Merchant 459,PAYTM,1,8062,2309,CORPORATE,50000.0,0-23,mdev_459,292131.0,0,0,
shop460@axis,Merchant 460,HDFC,1,4121,1659,CORPORATE,500.0,0-23,mdev_460,2799284.0,1,0,
shop461@icici,Merchant 461,YBL,1,4121,1979,CORPORATE,200.0,0-23,mdev_461,1158262.0,1,0,
shop462@hdfc,Merchant 462,PAYTM,1,5944,2552,CORPORATE,200.0,0-23,mdev_462,498618.0,1,0,
shop463@sbi,Merchant 463,ICICI,1,4121,1361,CORPORATE,50000.0,0-23,mdev_463,1745435.0,0,0,
shop464@hdfc,Merchant 464,ICICI,1,5411,700,CORPORATE,200.0,0-23,mdev_464,1970912.0,1,0,
shop465@icici,Merchant 465,HDFC,1,5912,2930,CORPORATE,200.0,0-23,mdev_465,321298.0,1,0,
shop466@sbi,Merchant 466,YBL,1,5912,2932,CORPORATE,50000.0,0-23,mdev_466,4230447.0,1,0,
shop467@paytm,Merchant 467,ICICI,1,4121,2145,CORPORATE,1500.0,0-23,mdev_467,3869729.0,1,0,
shop468@icici,Merchant 468,AXIS,1,8062,958,CORPORATE,50000.0,0-23,mdev_468,3289854.0,0,0,
shop469@paytm,Merchant 469,ICICI,1,5912,1946,CORPORATE,200.0,0-23,mdev_469,4335762.0,0,0,
shop470@sbi,Merchant 470,PAYTM,1,8062,621,CORPORATE,50000.0,0-23,mdev_470,4450139.0,1,0,
